id,name,formatted_name,kind,shift,full_price,offered_price,hide_prices,exemption,total_seats,paid_seats,available_seats,visible_seats,use_overbooking,exclusive,discount_group_position,enabled_in_discount_group,visible_in_discount_group,exclusivity_revision,extra_discount_text,extra_benefit,extra_warning,period_kind,max_periods,university_id,campus_id,enabled,enabled_for_seo,level,contribution_price,facebook_message,partner_fies,hidden,early_enrollment,force_price_update,pending_seats,metadata[code],metadata[shift_code],metadata[level_code]
260088,Produção Audiovisual,Produção Audiovisual,Presencial,Noite,349.0,296.65,false,false, - ,7, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,206,true,true,Tecnólogo,157.05, - ,false,false,false,false,3, - , - , - 
260089,Radiologia,Radiologia,Presencial,Manhã,319.0,271.15,false,false, - ,13, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,6,74,6743,true,true,Tecnólogo,143.55, - ,false,false,false,false,16, - , - , - 
260090,Radiologia,Radiologia,Presencial,Noite,359.0,305.15,false,false, - ,18, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,6,74,6743,true,true,Tecnólogo,161.55, - ,false,false,false,false,21, - , - , - 
260091,Redes de Computadores,Redes de Computadores,Presencial,Noite,359.0,305.15,false,false, - ,6, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,5,74,6743,true,true,Tecnólogo,161.55, - ,false,false,false,false,1, - , - , - 
260092,Sistemas de Informação,Sistemas de Informação,Presencial,Noite,359.0,305.15,false,false, - ,4, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,8,74,6743,true,true,Bacharelado,161.55, - ,false,false,false,false,3, - , - , - 
312536,Análise e Desenvolvimento de Sistemas,Análise e Desenvolvimento de Sistemas,Presencial,Manhã,319.0,271.15,false,false, - ,5, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,5,74,6743,true,true,Tecnólogo,143.55, - ,false,false,false,false,4, - , - , - 
312537,Arquitetura e Urbanismo,Arquitetura e Urbanismo,Presencial,Manhã,559.0,475.15,false,false, - ,13, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,10,74,6743,true,true,Bacharelado,167.7, - ,false,false,false,false,7, - , - , - 
312538,Ciência da Computação,Ciência da Computação,Presencial,Manhã,319.0,271.15,false,false, - ,6, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,8,74,6743,true,true,Bacharelado,95.7, - ,false,false,false,false,9, - , - , - 
312539,Ciência da Computação,Ciência da Computação,Presencial,Noite,359.0,305.15,false,false, - ,9, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,8,74,6743,true,true,Bacharelado,107.7, - ,false,false,false,false,7, - , - , - 
312540,Ciências Econômicas,Ciências Econômicas,Presencial,Manhã,353.0,300.05,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,8,74,6743,true,true,Bacharelado,120.0, - ,false,false,false,false,3, - , - , - 
314561,Produção Audiovisual,Produção Audiovisual,Presencial,Manhã,309.0,262.65,false,false, - ,5, - ,0,false,false, - ,false,false,0, - , - , - ,semestre,4,74,206,true,true,Tecnólogo,139.05, - ,false,false,false,false,2, - , - , - 
