id,name,formatted_name,kind,shift,full_price,offered_price,hide_prices,exemption,total_seats,paid_seats,available_seats,visible_seats,use_overbooking,exclusive,discount_group_position,enabled_in_discount_group,visible_in_discount_group,exclusivity_revision,extra_discount_text,extra_benefit,extra_warning,period_kind,max_periods,university_id,campus_id,enabled,enabled_for_seo,level,contribution_price,facebook_message,partner_fies,hidden,early_enrollment,force_price_update,pending_seats,metadata[code],metadata[shift_code],metadata[level_code]
363682,"Alimentos, Saúde e Nutrição","Alimentos, Saúde e Nutrição",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363683,Atendimento Educacional Especializado e a Psicomotricidade,Atendimento Educacional Especializado e a Psicomotricidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363684,Coordenação Pedagógica e Planejamento,Coordenação Pedagógica e Planejamento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363685,Desenvolvimento Sustentável,Desenvolvimento Sustentável,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363686,Desing de Interiores,Desing de Interiores,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,1, - , - , - 
363687,Direito Administrativo,Direito Administrativo,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363688,Direito Ambiental,Direito Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363689,Direito Civil,Direito Civil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363690,Direito do Consumidor,Direito do Consumidor,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363691,Direito do Trabalho,Direito do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,1, - , - , - 
363692,Direito Empresarial,Direito Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363693,Direito Imobiliário,Direito Imobiliário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363694,Direito Penal,Direito Penal,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363695,Direito Tributário,Direito Tributário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363696,Docência do Ensino Superior,Docência do Ensino Superior,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363697,Docência em Enfermagem,Docência em Enfermagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,2, - , - , - 
363698,Educação a Distância,Educação a Distância,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363699,Educação Ambiental,Educação Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363700,Educação de Jovens e Adultos,Educação de Jovens e Adultos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363701,Educação Especial e Inclusiva,Educação Especial e Inclusiva,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363702,Educação Infantil e Ensino Fundamental,Educação Infantil e Ensino Fundamental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363703,Educação Musical e Ensino de Artes,Educação Musical e Ensino de Artes,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363704,Energias Renováveis,Energias Renováveis,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363705,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363706,Ensino Religioso,Ensino Religioso,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363707,Farmacologia Aplicada à atenção Farmacêutica,Farmacologia Aplicada à atenção Farmacêutica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363708,Gestão Ambiental,Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363709,Gestão da Qualidade,Gestão da Qualidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363710,Gestão de Negócios Imobiliários,Gestão de Negócios Imobiliários,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363711,Gestão do conhecimento e Tecnologia da Informação,Gestão do conhecimento e Tecnologia da Informação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363712,Gestão e Administração Escolar,Gestão e Administração Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363713,Gestão e Administração Hospitalar,Gestão e Administração Hospitalar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363714,Gestão e Logística Empresarial,Gestão e Logística Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363715,"Gestão Escolar (Administração, Supervisão e Inspeção)","Gestão Escolar (Administração, Supervisão e Inspeção)",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363716,Gestão Estratégica de Negócios,Gestão Estratégica de Negócios,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363717,Informática na Educação,Informática na Educação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363718,Inspeção Escolar,Inspeção Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363719,Libras,Libras,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363720,Língua Portuguesa e Literatura Brasileira,Língua Portuguesa e Literatura Brasileira,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363721,Linguística,Linguística,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363722,Linguística Aplicada na Educação,Linguística Aplicada na Educação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363723,Marketing e Gestão Estratégica,Marketing e Gestão Estratégica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363724,Matemática Financeira e Estatística,Matemática Financeira e Estatística,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363725,MBA em Auditoria e Perícia Contábil,MBA em Auditoria e Perícia Contábil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363726,MBA em Controladoria e Finanças,MBA em Controladoria e Finanças,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363727,MBA em Gestão de Pessoas e Recursos Humanos,MBA em Gestão de Pessoas e Recursos Humanos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,1, - , - , - 
363728,MBA em Planejamento Empresarial,MBA em Planejamento Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363729,MBA em Segurança do Trabalho e Gestão Ambiental,MBA em Segurança do Trabalho e Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363730,MBA Executivo em Marketing,MBA Executivo em Marketing,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363731,"Meio Ambiente, Desenvolvimento e Sustentabilidade","Meio Ambiente, Desenvolvimento e Sustentabilidade",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363732,Metodologia do Ensino da História e da Geografia,Metodologia do Ensino da História e da Geografia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363733,Metodologia do Ensino da Língua Portuguesa,Metodologia do Ensino da Língua Portuguesa,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363734,Metodologia do Ensino de Filosofia e Sociologia,Metodologia do Ensino de Filosofia e Sociologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363735,Neurociência Aplicada à Aprendizagem,Neurociência Aplicada à Aprendizagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363736,Obesidade e Emagrecimento,Obesidade e Emagrecimento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363737,Orientação Educacional,Orientação Educacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363738,Pedagogia Empresarial,Pedagogia Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363739,Pedagogia Hospitalar,Pedagogia Hospitalar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363740,Planejamento Urbano,Planejamento Urbano,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363741,Planejamento Urbano Aplicado à Ecologia,Planejamento Urbano Aplicado à Ecologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363742,Processo Civil,Processo Civil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363743,Psicologia das Organizações e do Trabalho,Psicologia das Organizações e do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363744,Psicomoticidade,Psicomoticidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363745,Psicopedagogia Clínica e Institucional,Psicopedagogia Clínica e Institucional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363746,Radiologia Aplicada à Proteção Radiológica,Radiologia Aplicada à Proteção Radiológica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363747,Saúde do Idoso: Gestão e Assistência e Gerontologia,Saúde do Idoso: Gestão e Assistência e Gerontologia,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363748,Saúde e Segurança no Trabalho,Saúde e Segurança no Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363749,Saúde Pública e Vigilância Sanitária,Saúde Pública e Vigilância Sanitária,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363750,Supervisão Escolar,Supervisão Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363751,Tutoria em Educação a Distância (EaD),Tutoria em Educação a Distância (EaD),EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10536,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363752,Administração Pública,Administração Pública,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363753,Alfabetização e Letramento,Alfabetização e Letramento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363754,"Alimentos, Saúde e Nutrição","Alimentos, Saúde e Nutrição",EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363755,Atendimento Educacional Especializado e a Psicomotricidade,Atendimento Educacional Especializado e a Psicomotricidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363756,Coordenação Pedagógica e Planejamento,Coordenação Pedagógica e Planejamento,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363757,Desenvolvimento Sustentável,Desenvolvimento Sustentável,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363758,Desing de Interiores,Desing de Interiores,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363759,Direito Administrativo,Direito Administrativo,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363760,Direito Ambiental,Direito Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363761,Direito Civil,Direito Civil,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363762,Direito do Consumidor,Direito do Consumidor,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363763,Direito do Trabalho,Direito do Trabalho,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363764,Direito Empresarial,Direito Empresarial,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363765,Direito Imobiliário,Direito Imobiliário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363766,Direito Penal,Direito Penal,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363767,Direito Tributário,Direito Tributário,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363768,Docência do Ensino Superior,Docência do Ensino Superior,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363769,Docência em Enfermagem,Docência em Enfermagem,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363770,Educação a Distância,Educação a Distância,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363771,Educação Ambiental,Educação Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363772,Educação de Jovens e Adultos,Educação de Jovens e Adultos,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363773,Educação Especial e Inclusiva,Educação Especial e Inclusiva,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363774,Educação Infantil e Ensino Fundamental,Educação Infantil e Ensino Fundamental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363775,Educação Musical e Ensino de Artes,Educação Musical e Ensino de Artes,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363776,Energias Renováveis,Energias Renováveis,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363777,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,Enfermagem do Trabalho Aplicada a Saúde Ocupacional,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363778,Ensino Religioso,Ensino Religioso,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363779,Farmacologia Aplicada à atenção Farmacêutica,Farmacologia Aplicada à atenção Farmacêutica,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363780,Gestão Ambiental,Gestão Ambiental,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363781,Gestão da Qualidade,Gestão da Qualidade,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363782,Gestão de Negócios Imobiliários,Gestão de Negócios Imobiliários,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363783,Gestão do conhecimento e Tecnologia da Informação,Gestão do conhecimento e Tecnologia da Informação,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
363784,Gestão e Administração Escolar,Gestão e Administração Escolar,EaD,Outro,129.0,90.3,false,false, - ,0, - ,0,false,false, - ,false,false,0, - , - , - ,mes,6,1952,10537,true,true,Pós-graduação Latu Sensu, - , - ,false,false,false,false,0, - , - , - 
